event_id,user_id,session_id,event_type,event_time,movie_id,duration_ms,success
4974,u_0703,s_01021,api_request,2026-08-21 15:18:11,,2348,1
4975,u_0703,s_01021,view_movie_card,2026-08-21 15:18:20,m_0233,,
4976,u_0703,s_01021,view_movie_card,2026-08-21 15:18:43,m_0115,,
4977,u_0703,s_01021,add_favorite,2026-08-21 15:18:46,m_0115,,
4978,u_0703,s_01021,view_movie_card,2026-08-21 15:19:02,m_0132,,
4979,u_0703,s_01021,view_movie_card,2026-08-21 15:19:15,m_0379,,
4980,u_0703,s_01021,add_favorite,2026-08-21 15:19:20,m_0379,,
4981,u_0703,s_01021,view_movie_card,2026-08-21 15:18:56,m_0022,,
4982,u_0873,s_01022,session_start,2026-08-23 23:34:00,,,
4983,u_0873,s_01022,search,2026-08-23 23:34:08,,,
4984,u_0873,s_01022,api_request,2026-08-23 23:34:09,,3191,1
4985,u_0873,s_01022,view_movie_card,2026-08-23 23:34:28,m_0376,,
4986,u_0873,s_01022,view_movie_card,2026-08-23 23:34:43,m_0238,,
4987,u_0137,s_01023,session_start,2026-08-11 19:25:00,,,
4988,u_0137,s_01023,search,2026-08-11 19:25:05,,,
4989,u_0137,s_01023,api_request,2026-08-11 19:25:07,,1864,1
4990,u_0137,s_01023,view_movie_card,2026-08-11 19:25:23,m_0461,,
4991,u_0137,s_01023,view_movie_card,2026-08-11 19:25:43,m_0192,,
4992,u_0137,s_01023,view_movie_card,2026-08-11 19:25:40,m_0202,,
4993,u_0137,s_01023,add_favorite,2026-08-11 19:25:42,m_0202,,
4994,u_0137,s_01023,view_movie_card,2026-08-11 19:26:23,m_0154,,
4995,u_0137,s_01023,view_movie_card,2026-08-11 19:26:37,m_0027,,
4996,u_0137,s_01023,add_favorite,2026-08-11 19:26:43,m_0027,,
4997,u_0676,s_01024,session_start,2026-08-18 23:10:00,,,
4998,u_0676,s_01024,search,2026-08-18 23:10:10,,,
4999,u_0676,s_01024,api_request,2026-08-18 23:10:13,,3928,1
5000,u_0676,s_01024,view_movie_card,2026-08-18 23:10:23,m_0140,,
5001,u_0160,s_01025,session_start,2026-08-22 18:49:00,,,
5002,u_0160,s_01025,search,2026-08-22 18:49:11,,,
5003,u_0160,s_01025,api_request,2026-08-22 18:49:12,,2892,1
5004,u_0160,s_01025,random_pick,2026-08-22 18:49:16,,,
5005,u_0160,s_01025,view_movie_card,2026-08-22 18:49:27,m_0313,,
5006,u_0160,s_01025,view_movie_card,2026-08-22 18:49:24,m_0347,,
5007,u_0160,s_01025,add_favorite,2026-08-22 18:49:26,m_0347,,
5008,u_0160,s_01025,view_movie_card,2026-08-22 18:49:33,m_0011,,
5009,u_0160,s_01025,add_favorite,2026-08-22 18:49:34,m_0011,,
5010,u_0160,s_01025,view_movie_card,2026-08-22 18:50:12,m_0437,,
5011,u_0160,s_01025,add_favorite,2026-08-22 18:50:18,m_0437,,
5012,u_0219,s_01026,session_start,2026-08-07 20:09:00,,,
5013,u_0219,s_01026,search,2026-08-07 20:09:03,,,
5014,u_0219,s_01026,api_request,2026-08-07 20:09:06,,2884,1
5015,u_0219,s_01026,view_movie_card,2026-08-07 20:09:16,m_0149,,
5016,u_0219,s_01026,view_movie_card,2026-08-07 20:09:26,m_0462,,
5017,u_0219,s_01026,view_movie_card,2026-08-07 20:09:36,m_0213,,
5018,u_0219,s_01026,add_favorite,2026-08-07 20:09:43,m_0213,,
5019,u_0644,s_01027,session_start,2026-08-06 17:35:00,,,
5020,u_0644,s_01027,search,2026-08-06 17:35:06,,,
5021,u_0644,s_01027,api_request,2026-08-06 17:35:11,,2343,1
5022,u_0456,s_01028,session_start,2026-08-22 11:58:00,,,
5023,u_0456,s_01028,search,2026-08-22 11:58:02,,,
5024,u_0456,s_01028,api_request,2026-08-22 11:58:03,,4173,1
5025,u_0456,s_01028,random_pick,2026-08-22 11:58:06,,,
5026,u_0456,s_01028,view_movie_card,2026-08-22 11:58:22,m_0300,,
5027,u_0504,s_01029,session_start,2026-08-15 23:01:00,,,
5028,u_0348,s_01030,session_start,2026-08-19 14:56:00,,,
5029,u_0182,s_01031,session_start,2026-08-29 14:04:00,,,
5030,u_0182,s_01031,search,2026-08-29 14:04:06,,,
5031,u_0182,s_01031,api_request,2026-08-29 14:04:11,,1524,1
5032,u_0182,s_01031,view_movie_card,2026-08-29 14:04:22,m_0493,,
5033,u_0182,s_01031,view_movie_card,2026-08-29 14:04:39,m_0365,,
5034,u_0182,s_01031,view_movie_card,2026-08-29 14:04:32,m_0182,,
5035,u_0182,s_01031,view_movie_card,2026-08-29 14:05:31,m_0009,,
5036,u_0182,s_01031,view_movie_card,2026-08-29 14:05:41,m_0087,,
5037,u_0287,s_01032,session_start,2026-08-09 12:32:00,,,
5038,u_0502,s_01033,session_start,2026-08-29 23:01:00,,,
5039,u_0502,s_01033,search,2026-08-29 23:01:04,,,
5040,u_0502,s_01033,api_request,2026-08-29 23:01:04,,2811,1
5041,u_0502,s_01033,random_pick,2026-08-29 23:01:07,,,
5042,u_0502,s_01033,view_movie_card,2026-08-29 23:01:23,m_0338,,
5043,u_0502,s_01033,add_favorite,2026-08-29 23:01:24,m_0338,,
5044,u_0502,s_01033,view_movie_card,2026-08-29 23:01:22,m_0447,,
5045,u_0502,s_01033,view_movie_card,2026-08-29 23:01:19,m_0377,,
5046,u_0502,s_01033,view_movie_card,2026-08-29 23:02:00,m_0195,,
5047,u_0502,s_01033,add_favorite,2026-08-29 23:02:08,m_0195,,
5048,u_0502,s_01033,view_movie_card,2026-08-29 23:02:29,m_0199,,
5049,u_0502,s_01033,add_favorite,2026-08-29 23:02:34,m_0199,,
5050,u_0376,s_01034,session_start,2026-08-23 15:21:00,,,
5051,u_0376,s_01034,search,2026-08-23 15:21:15,,,
5052,u_0376,s_01034,api_request,2026-08-23 15:21:18,,3102,1
5053,u_0376,s_01034,random_pick,2026-08-23 15:21:20,,,
5054,u_0376,s_01034,view_movie_card,2026-08-23 15:21:38,m_0145,,
5055,u_0688,s_01035,session_start,2026-08-30 16:58:00,,,
5056,u_0688,s_01035,search,2026-08-30 16:58:12,,,
5057,u_0688,s_01035,api_request,2026-08-30 16:58:14,,1229,1
5058,u_0688,s_01035,view_movie_card,2026-08-30 16:58:26,m_0039,,
5059,u_0688,s_01035,add_favorite,2026-08-30 16:58:28,m_0039,,
5060,u_0243,s_01036,session_start,2026-08-05 18:51:00,,,
5061,u_0243,s_01036,search,2026-08-05 18:51:15,,,
5062,u_0243,s_01036,api_request,2026-08-05 18:51:15,,3110,0
5063,u_0243,s_01036,error_shown,2026-08-05 18:51:15,,,
5064,u_0892,s_01037,session_start,2026-08-24 21:21:00,,,
5065,u_0642,s_01038,session_start,2026-08-03 11:37:00,,,
5066,u_0339,s_01039,session_start,2026-08-15 19:55:00,,,
5067,u_0339,s_01039,search,2026-08-15 19:55:03,,,
5068,u_0339,s_01039,api_request,2026-08-15 19:55:08,,1436,1
5069,u_0339,s_01039,random_pick,2026-08-15 19:55:09,,,
5070,u_0339,s_01039,view_movie_card,2026-08-15 19:55:15,m_0002,,
5071,u_0339,s_01039,view_movie_card,2026-08-15 19:55:32,m_0108,,
5072,u_0339,s_01039,add_favorite,2026-08-15 19:55:34,m_0108,,
5073,u_0339,s_01039,view_movie_card,2026-08-15 19:55:59,m_0165,,
5074,u_0203,s_01040,session_start,2026-08-07 16:52:00,,,
5075,u_0203,s_01040,search,2026-08-07 16:52:09,,,
5076,u_0203,s_01040,api_request,2026-08-07 16:52:14,,4143,1
5077,u_0203,s_01040,view_movie_card,2026-08-07 16:52:20,m_0227,,
5078,u_0203,s_01040,add_favorite,2026-08-07 16:52:21,m_0227,,
5079,u_0203,s_01040,view_movie_card,2026-08-07 16:52:28,m_0091,,
5080,u_0203,s_01040,view_movie_card,2026-08-07 16:52:53,m_0074,,
5081,u_0127,s_01041,session_start,2026-08-19 12:44:00,,,
5082,u_0127,s_01041,search,2026-08-19 12:44:03,,,
5083,u_0127,s_01041,api_request,2026-08-19 12:44:04,,2932,1
5084,u_0127,s_01041,view_movie_card,2026-08-19 12:44:18,m_0308,,
5085,u_0437,s_01042,session_start,2026-08-21 13:13:00,,,
5086,u_0437,s_01042,search,2026-08-21 13:13:07,,,
5087,u_0437,s_01042,api_request,2026-08-21 13:13:09,,2361,1
5088,u_0437,s_01042,random_pick,2026-08-21 13:13:13,,,
5089,u_0437,s_01042,view_movie_card,2026-08-21 13:13:25,m_0463,,
5090,u_0441,s_01043,session_start,2026-08-20 21:52:00,,,
5091,u_0441,s_01043,search,2026-08-20 21:52:14,,,
5092,u_0441,s_01043,api_request,2026-08-20 21:52:17,,8525,0
5093,u_0441,s_01043,error_shown,2026-08-20 21:52:17,,,
5094,u_0790,s_01044,session_start,2026-08-03 14:37:00,,,
5095,u_0621,s_01045,session_start,2026-08-12 20:43:00,,,
5096,u_0621,s_01045,search,2026-08-12 20:43:03,,,
5097,u_0621,s_01045,api_request,2026-08-12 20:43:07,,2913,1
5098,u_0621,s_01045,view_movie_card,2026-08-12 20:43:27,m_0154,,
5099,u_0621,s_01045,view_movie_card,2026-08-12 20:43:37,m_0280,,
5100,u_0621,s_01045,view_movie_card,2026-08-12 20:43:40,m_0117,,
5101,u_0420,s_01046,session_start,2026-08-02 20:22:00,,,
5102,u_0420,s_01046,search,2026-08-02 20:22:09,,,
5103,u_0420,s_01046,api_request,2026-08-02 20:22:11,,3603,1
5104,u_0420,s_01046,view_movie_card,2026-08-02 20:22:20,m_0378,,
5105,u_0420,s_01046,view_movie_card,2026-08-02 20:22:47,m_0487,,
5106,u_0420,s_01046,add_favorite,2026-08-02 20:22:50,m_0487,,
5107,u_0420,s_01046,view_movie_card,2026-08-02 20:22:56,m_0196,,
5108,u_0420,s_01046,view_movie_card,2026-08-02 20:22:47,m_0205,,
5109,u_0678,s_01047,session_start,2026-08-14 21:52:00,,,
5110,u_0223,s_01048,session_start,2026-08-05 18:11:00,,,
5111,u_0223,s_01048,search,2026-08-05 18:11:08,,,
5112,u_0223,s_01048,api_request,2026-08-05 18:11:12,,3063,1
5113,u_0223,s_01048,random_pick,2026-08-05 18:11:17,,,
5114,u_0223,s_01048,view_movie_card,2026-08-05 18:11:25,m_0117,,
5115,u_0223,s_01048,add_favorite,2026-08-05 18:11:33,m_0117,,
5116,u_0223,s_01048,view_movie_card,2026-08-05 18:11:48,m_0223,,
5117,u_0062,s_01049,session_start,2026-08-06 16:42:00,,,
5118,u_0062,s_01049,search,2026-08-06 16:42:03,,,
5119,u_0062,s_01049,api_request,2026-08-06 16:42:03,,4205,1
5120,u_0062,s_01049,view_movie_card,2026-08-06 16:42:23,m_0412,,
5121,u_0062,s_01049,add_favorite,2026-08-06 16:42:31,m_0412,,
5122,u_0163,s_01050,session_start,2026-08-01 13:40:00,,,
5123,u_0163,s_01050,search,2026-08-01 13:40:06,,,
5124,u_0163,s_01050,api_request,2026-08-01 13:40:11,,1298,1
5125,u_0163,s_01050,random_pick,2026-08-01 13:40:14,,,
5126,u_0163,s_01050,view_movie_card,2026-08-01 13:40:20,m_0190,,
5127,u_0163,s_01050,view_movie_card,2026-08-01 13:40:51,m_0033,,
5128,u_0163,s_01050,add_favorite,2026-08-01 13:40:57,m_0033,,
5129,u_0335,s_01051,session_start,2026-08-14 12:13:00,,,
5130,u_0335,s_01051,search,2026-08-14 12:13:15,,,
5131,u_0335,s_01051,api_request,2026-08-14 12:13:17,,4200,1
5132,u_0813,s_01052,session_start,2026-08-18 14:36:00,,,
5133,u_0813,s_01052,search,2026-08-18 14:36:05,,,
5134,u_0813,s_01052,api_request,2026-08-18 14:36:06,,4988,1
5135,u_0625,s_01053,session_start,2026-08-08 20:37:00,,,
5136,u_0625,s_01053,search,2026-08-08 20:37:15,,,
5137,u_0625,s_01053,api_request,2026-08-08 20:37:17,,4148,1
5138,u_0098,s_01054,session_start,2026-08-11 17:56:00,,,
5139,u_0098,s_01054,search,2026-08-11 17:56:04,,,
5140,u_0098,s_01054,api_request,2026-08-11 17:56:09,,4635,1
5141,u_0098,s_01054,view_movie_card,2026-08-11 17:56:22,m_0035,,
5142,u_0098,s_01054,view_movie_card,2026-08-11 17:56:31,m_0406,,
5143,u_0869,s_01055,session_start,2026-08-23 11:23:00,,,
5144,u_0869,s_01055,search,2026-08-23 11:23:09,,,
5145,u_0869,s_01055,api_request,2026-08-23 11:23:11,,325,1
5146,u_0869,s_01055,view_movie_card,2026-08-23 11:23:20,m_0402,,
5147,u_0869,s_01055,view_movie_card,2026-08-23 11:23:41,m_0249,,
5148,u_0869,s_01055,view_movie_card,2026-08-23 11:23:44,m_0422,,
5149,u_0620,s_01056,session_start,2026-08-07 23:38:00,,,
5150,u_0620,s_01056,search,2026-08-07 23:38:13,,,
5151,u_0620,s_01056,api_request,2026-08-07 23:38:13,,1896,1
5152,u_0620,s_01056,random_pick,2026-08-07 23:38:17,,,
5153,u_0620,s_01056,view_movie_card,2026-08-07 23:38:31,m_0359,,
5154,u_0620,s_01056,view_movie_card,2026-08-07 23:38:23,m_0153,,
5155,u_0030,s_01057,session_start,2026-08-05 13:01:00,,,
5156,u_0030,s_01057,search,2026-08-05 13:01:14,,,
5157,u_0030,s_01057,api_request,2026-08-05 13:01:17,,4108,1
5158,u_0030,s_01057,view_movie_card,2026-08-05 13:01:34,m_0285,,
5159,u_0030,s_01057,add_favorite,2026-08-05 13:01:42,m_0285,,
5160,u_0030,s_01057,view_movie_card,2026-08-05 13:01:47,m_0056,,
5161,u_0030,s_01057,view_movie_card,2026-08-05 13:02:14,m_0142,,
5162,u_0030,s_01057,add_favorite,2026-08-05 13:02:22,m_0142,,
5163,u_0030,s_01057,view_movie_card,2026-08-05 13:02:13,m_0084,,
5164,u_0030,s_01057,view_movie_card,2026-08-05 13:02:32,m_0490,,
5165,u_0030,s_01057,add_favorite,2026-08-05 13:02:33,m_0490,,
5166,u_0489,s_01058,session_start,2026-08-28 14:35:00,,,
5167,u_0489,s_01058,search,2026-08-28 14:35:07,,,
5168,u_0489,s_01058,api_request,2026-08-28 14:35:10,,3857,1
5169,u_0489,s_01058,random_pick,2026-08-28 14:35:11,,,
5170,u_0489,s_01058,view_movie_card,2026-08-28 14:35:24,m_0166,,
5171,u_0489,s_01058,view_movie_card,2026-08-28 14:35:22,m_0453,,
5172,u_0136,s_01059,session_start,2026-08-24 20:45:00,,,
5173,u_0136,s_01059,search,2026-08-24 20:45:03,,,
5174,u_0136,s_01059,api_request,2026-08-24 20:45:04,,4582,1
5175,u_0136,s_01059,random_pick,2026-08-24 20:45:07,,,
5176,u_0136,s_01059,view_movie_card,2026-08-24 20:45:20,m_0174,,
5177,u_0136,s_01059,add_favorite,2026-08-24 20:45:26,m_0174,,
5178,u_0136,s_01059,view_movie_card,2026-08-24 20:45:18,m_0253,,
5179,u_0136,s_01059,view_movie_card,2026-08-24 20:45:22,m_0269,,
5180,u_0159,s_01060,session_start,2026-08-26 15:44:00,,,
5181,u_0159,s_01060,search,2026-08-26 15:44:03,,,
5182,u_0159,s_01060,api_request,2026-08-26 15:44:04,,1244,1
5183,u_0159,s_01060,random_pick,2026-08-26 15:44:05,,,
5184,u_0159,s_01060,view_movie_card,2026-08-26 15:44:09,m_0027,,
5185,u_0159,s_01060,view_movie_card,2026-08-26 15:44:28,m_0246,,
5186,u_0159,s_01060,add_favorite,2026-08-26 15:44:32,m_0246,,
5187,u_0159,s_01060,view_movie_card,2026-08-26 15:44:40,m_0487,,
5188,u_0159,s_01060,add_favorite,2026-08-26 15:44:43,m_0487,,
5189,u_0159,s_01060,view_movie_card,2026-08-26 15:45:04,m_0166,,
5190,u_0020,s_01061,session_start,2026-08-21 19:25:00,,,
5191,u_0020,s_01061,search,2026-08-21 19:25:06,,,
5192,u_0020,s_01061,api_request,2026-08-21 19:25:10,,8855,0
5193,u_0020,s_01061,error_shown,2026-08-21 19:25:10,,,
5194,u_0070,s_01062,session_start,2026-08-23 15:35:00,,,
5195,u_0070,s_01062,search,2026-08-23 15:35:11,,,
5196,u_0070,s_01062,api_request,2026-08-23 15:35:11,,5073,1
5197,u_0070,s_01062,random_pick,2026-08-23 15:35:14,,,
5198,u_0070,s_01062,view_movie_card,2026-08-23 15:35:21,m_0204,,
5199,u_0070,s_01062,add_favorite,2026-08-23 15:35:22,m_0204,,
5200,u_0638,s_01063,session_start,2026-08-30 19:47:00,,,
5201,u_0638,s_01063,search,2026-08-30 19:47:10,,,
5202,u_0638,s_01063,api_request,2026-08-30 19:47:13,,1609,1
5203,u_0343,s_01064,session_start,2026-08-25 18:16:00,,,
5204,u_0343,s_01064,search,2026-08-25 18:16:06,,,
5205,u_0343,s_01064,api_request,2026-08-25 18:16:09,,2637,1
5206,u_0343,s_01064,view_movie_card,2026-08-25 18:16:26,m_0105,,
5207,u_0343,s_01064,add_favorite,2026-08-25 18:16:27,m_0105,,
5208,u_0343,s_01064,view_movie_card,2026-08-25 18:16:43,m_0412,,
5209,u_0343,s_01064,add_favorite,2026-08-25 18:16:47,m_0412,,
5210,u_0754,s_01065,session_start,2026-08-07 21:36:00,,,
5211,u_0754,s_01065,search,2026-08-07 21:36:15,,,
5212,u_0754,s_01065,api_request,2026-08-07 21:36:20,,5159,1
5213,u_0664,s_01066,session_start,2026-08-12 16:03:00,,,
5214,u_0664,s_01066,search,2026-08-12 16:03:11,,,
5215,u_0664,s_01066,api_request,2026-08-12 16:03:13,,495,1
5216,u_0664,s_01066,random_pick,2026-08-12 16:03:16,,,
5217,u_0664,s_01066,view_movie_card,2026-08-12 16:03:24,m_0256,,
5218,u_0469,s_01067,session_start,2026-08-13 20:20:00,,,
5219,u_0504,s_01068,session_start,2026-08-20 21:10:00,,,
5220,u_0504,s_01068,search,2026-08-20 21:10:11,,,
5221,u_0504,s_01068,api_request,2026-08-20 21:10:13,,2335,1
5222,u_0504,s_01068,random_pick,2026-08-20 21:10:14,,,
5223,u_0504,s_01068,view_movie_card,2026-08-20 21:10:19,m_0439,,
5224,u_0504,s_01068,add_favorite,2026-08-20 21:10:24,m_0439,,
5225,u_0456,s_01069,session_start,2026-08-30 09:19:00,,,
5226,u_0456,s_01069,search,2026-08-30 09:19:11,,,
5227,u_0456,s_01069,api_request,2026-08-30 09:19:12,,3315,1
5228,u_0456,s_01069,view_movie_card,2026-08-30 09:19:28,m_0039,,
5229,u_0789,s_01070,session_start,2026-08-21 09:19:00,,,
5230,u_0789,s_01070,search,2026-08-21 09:19:03,,,
5231,u_0789,s_01070,api_request,2026-08-21 09:19:05,,4043,1
5232,u_0210,s_01071,session_start,2026-08-29 21:58:00,,,
5233,u_0210,s_01071,search,2026-08-29 21:58:12,,,
5234,u_0210,s_01071,api_request,2026-08-29 21:58:17,,4203,1
5235,u_0210,s_01071,view_movie_card,2026-08-29 21:58:36,m_0446,,
5236,u_0277,s_01072,session_start,2026-08-23 17:17:00,,,
5237,u_0277,s_01072,search,2026-08-23 17:17:11,,,
5238,u_0277,s_01072,api_request,2026-08-23 17:17:15,,1555,1
5239,u_0277,s_01072,view_movie_card,2026-08-23 17:17:21,m_0255,,
5240,u_0277,s_01072,view_movie_card,2026-08-23 17:17:53,m_0212,,
5241,u_0277,s_01072,add_favorite,2026-08-23 17:17:54,m_0212,,
5242,u_0673,s_01073,session_start,2026-08-19 23:02:00,,,
5243,u_0673,s_01073,search,2026-08-19 23:02:14,,,
5244,u_0673,s_01073,api_request,2026-08-19 23:02:16,,4225,1
5245,u_0673,s_01073,view_movie_card,2026-08-19 23:02:27,m_0121,,
5246,u_0046,s_01074,session_start,2026-08-26 09:41:00,,,
5247,u_0046,s_01074,search,2026-08-26 09:41:15,,,
5248,u_0046,s_01074,api_request,2026-08-26 09:41:18,,4302,1
5249,u_0049,s_01075,session_start,2026-08-23 22:47:00,,,
5250,u_0049,s_01075,search,2026-08-23 22:47:03,,,
5251,u_0049,s_01075,api_request,2026-08-23 22:47:08,,4170,1
5252,u_0049,s_01075,view_movie_card,2026-08-23 22:47:17,m_0165,,
5253,u_0049,s_01075,view_movie_card,2026-08-23 22:47:40,m_0209,,
5254,u_0049,s_01075,add_favorite,2026-08-23 22:47:47,m_0209,,
5255,u_0786,s_01076,session_start,2026-08-12 16:22:00,,,
5256,u_0786,s_01076,search,2026-08-12 16:22:15,,,
5257,u_0786,s_01076,api_request,2026-08-12 16:22:20,,4351,1
5258,u_0786,s_01076,view_movie_card,2026-08-12 16:22:27,m_0309,,
5259,u_0786,s_01076,view_movie_card,2026-08-12 16:22:38,m_0171,,
5260,u_0772,s_01077,session_start,2026-08-21 16:28:00,,,
5261,u_0772,s_01077,search,2026-08-21 16:28:12,,,
5262,u_0772,s_01077,api_request,2026-08-21 16:28:13,,3113,1
5263,u_0772,s_01077,view_movie_card,2026-08-21 16:28:28,m_0277,,
5264,u_0772,s_01077,view_movie_card,2026-08-21 16:28:33,m_0436,,
5265,u_0772,s_01077,view_movie_card,2026-08-21 16:28:40,m_0418,,
5266,u_0772,s_01077,view_movie_card,2026-08-21 16:29:21,m_0042,,
5267,u_0558,s_01078,session_start,2026-08-29 10:32:00,,,
5268,u_0558,s_01078,search,2026-08-29 10:32:03,,,
5269,u_0558,s_01078,api_request,2026-08-29 10:32:07,,7509,0
5270,u_0558,s_01078,error_shown,2026-08-29 10:32:08,,,
5271,u_0233,s_01079,session_start,2026-08-22 11:47:00,,,
5272,u_0233,s_01079,search,2026-08-22 11:47:14,,,
5273,u_0233,s_01079,api_request,2026-08-22 11:47:16,,2966,1
5274,u_0233,s_01079,view_movie_card,2026-08-22 11:47:33,m_0268,,
5275,u_0233,s_01079,view_movie_card,2026-08-22 11:47:50,m_0113,,
5276,u_0233,s_01079,view_movie_card,2026-08-22 11:48:10,m_0353,,
5277,u_0660,s_01080,session_start,2026-08-04 12:40:00,,,
5278,u_0660,s_01080,search,2026-08-04 12:40:15,,,
5279,u_0660,s_01080,api_request,2026-08-04 12:40:20,,1842,1
5280,u_0660,s_01080,view_movie_card,2026-08-04 12:40:28,m_0254,,
5281,u_0660,s_01080,add_favorite,2026-08-04 12:40:30,m_0254,,
5282,u_0660,s_01080,view_movie_card,2026-08-04 12:40:48,m_0124,,
5283,u_0660,s_01080,view_movie_card,2026-08-04 12:41:02,m_0423,,
5284,u_0660,s_01080,add_favorite,2026-08-04 12:41:04,m_0423,,
5285,u_0660,s_01080,view_movie_card,2026-08-04 12:41:04,m_0013,,
5286,u_0660,s_01080,add_favorite,2026-08-04 12:41:09,m_0013,,
5287,u_0848,s_01081,session_start,2026-08-04 12:11:00,,,
5288,u_0848,s_01081,search,2026-08-04 12:11:03,,,
5289,u_0848,s_01081,api_request,2026-08-04 12:11:03,,1274,1
5290,u_0848,s_01081,view_movie_card,2026-08-04 12:11:17,m_0176,,
5291,u_0848,s_01081,view_movie_card,2026-08-04 12:11:25,m_0156,,
5292,u_0651,s_01082,session_start,2026-08-19 23:30:00,,,
5293,u_0651,s_01082,search,2026-08-19 23:30:02,,,
5294,u_0651,s_01082,api_request,2026-08-19 23:30:07,,558,1
5295,u_0651,s_01082,random_pick,2026-08-19 23:30:11,,,
5296,u_0651,s_01082,view_movie_card,2026-08-19 23:30:24,m_0386,,
5297,u_0651,s_01082,view_movie_card,2026-08-19 23:30:23,m_0217,,
5298,u_0702,s_01083,session_start,2026-08-20 23:22:00,,,
5299,u_0702,s_01083,search,2026-08-20 23:22:02,,,
5300,u_0702,s_01083,api_request,2026-08-20 23:22:05,,6993,0
5301,u_0702,s_01083,error_shown,2026-08-20 23:22:05,,,
5302,u_0487,s_01084,session_start,2026-08-25 23:05:00,,,
5303,u_0487,s_01084,search,2026-08-25 23:05:03,,,
5304,u_0487,s_01084,api_request,2026-08-25 23:05:03,,1070,1
5305,u_0487,s_01084,random_pick,2026-08-25 23:05:07,,,
5306,u_0487,s_01084,view_movie_card,2026-08-25 23:05:09,m_0166,,
5307,u_0487,s_01084,view_movie_card,2026-08-25 23:05:41,m_0111,,
5308,u_0487,s_01084,view_movie_card,2026-08-25 23:05:27,m_0006,,
5309,u_0800,s_01085,session_start,2026-08-19 22:43:00,,,
5310,u_0800,s_01085,search,2026-08-19 22:43:10,,,
5311,u_0800,s_01085,api_request,2026-08-19 22:43:13,,1784,1
5312,u_0800,s_01085,view_movie_card,2026-08-19 22:43:19,m_0130,,
5313,u_0800,s_01085,view_movie_card,2026-08-19 22:43:53,m_0090,,
5314,u_0800,s_01085,view_movie_card,2026-08-19 22:43:55,m_0438,,
5315,u_0800,s_01085,add_favorite,2026-08-19 22:44:00,m_0438,,
5316,u_0113,s_01086,session_start,2026-08-20 14:27:00,,,
5317,u_0113,s_01086,search,2026-08-20 14:27:15,,,
5318,u_0113,s_01086,api_request,2026-08-20 14:27:15,,4283,1
5319,u_0113,s_01086,view_movie_card,2026-08-20 14:27:25,m_0396,,
5320,u_0113,s_01086,view_movie_card,2026-08-20 14:27:43,m_0094,,
5321,u_0866,s_01087,session_start,2026-08-28 19:37:00,,,
5322,u_0866,s_01087,search,2026-08-28 19:37:13,,,
5323,u_0866,s_01087,api_request,2026-08-28 19:37:16,,1251,1
5324,u_0866,s_01087,view_movie_card,2026-08-28 19:37:21,m_0225,,
5325,u_0022,s_01088,session_start,2026-08-26 20:27:00,,,
5326,u_0022,s_01088,search,2026-08-26 20:27:13,,,
5327,u_0022,s_01088,api_request,2026-08-26 20:27:16,,1171,1
5328,u_0022,s_01088,view_movie_card,2026-08-26 20:27:34,m_0035,,
5329,u_0022,s_01088,add_favorite,2026-08-26 20:27:39,m_0035,,
5330,u_0487,s_01089,session_start,2026-08-29 19:22:00,,,
5331,u_0487,s_01089,search,2026-08-29 19:22:05,,,
5332,u_0487,s_01089,api_request,2026-08-29 19:22:06,,1627,1
5333,u_0487,s_01089,random_pick,2026-08-29 19:22:11,,,
5334,u_0487,s_01089,view_movie_card,2026-08-29 19:22:22,m_0286,,
5335,u_0190,s_01090,session_start,2026-08-03 21:42:00,,,
5336,u_0190,s_01090,search,2026-08-03 21:42:03,,,
5337,u_0190,s_01090,api_request,2026-08-03 21:42:07,,4658,0
5338,u_0190,s_01090,error_shown,2026-08-03 21:42:07,,,
5339,u_0765,s_01091,session_start,2026-08-05 13:08:00,,,
5340,u_0765,s_01091,search,2026-08-05 13:08:02,,,
5341,u_0765,s_01091,api_request,2026-08-05 13:08:05,,3099,0
5342,u_0765,s_01091,error_shown,2026-08-05 13:08:05,,,
5343,u_0273,s_01092,session_start,2026-08-04 17:42:00,,,
5344,u_0273,s_01092,search,2026-08-04 17:42:02,,,
5345,u_0273,s_01092,api_request,2026-08-04 17:42:04,,1422,1
5346,u_0273,s_01092,view_movie_card,2026-08-04 17:42:15,m_0097,,
5347,u_0102,s_01093,session_start,2026-08-16 16:13:00,,,
5348,u_0102,s_01093,search,2026-08-16 16:13:10,,,
5349,u_0102,s_01093,api_request,2026-08-16 16:13:15,,880,1
5350,u_0102,s_01093,view_movie_card,2026-08-16 16:13:22,m_0245,,
5351,u_0253,s_01094,session_start,2026-08-03 18:10:00,,,
5352,u_0253,s_01094,search,2026-08-03 18:10:08,,,
5353,u_0253,s_01094,api_request,2026-08-03 18:10:13,,2146,1
5354,u_0443,s_01095,session_start,2026-08-14 09:48:00,,,
5355,u_0443,s_01095,search,2026-08-14 09:48:07,,,
5356,u_0443,s_01095,api_request,2026-08-14 09:48:10,,8502,0
5357,u_0443,s_01095,error_shown,2026-08-14 09:48:10,,,
5358,u_0401,s_01096,session_start,2026-08-24 23:23:00,,,
5359,u_0401,s_01096,search,2026-08-24 23:23:15,,,
5360,u_0401,s_01096,api_request,2026-08-24 23:23:17,,1343,1
5361,u_0401,s_01096,view_movie_card,2026-08-24 23:23:35,m_0331,,
5362,u_0401,s_01096,view_movie_card,2026-08-24 23:23:37,m_0124,,
